ticker,company_name,report_period_end,publish_date,report_type,accounting_standard,language,source_url,source_name,local_path,discovery_status,discovery_error,download_status,content_type,detected_extension,parse_status,parse_error,file_sha256,report_revenue,report_ebitda,report_net_profit,report_operating_cash_flow,report_free_cash_flow,report_capex,report_total_debt,report_short_term_debt,report_long_term_debt,report_cash_and_equivalents,report_interest_expense,report_total_assets,report_total_equity,report_dividends,report_provisions,report_cet1_ratio,report_text_length,report_word_count,report_sanctions_count,report_sanctions_flag,report_currency_fx_count,report_currency_fx_flag,report_liquidity_refinancing_count,report_liquidity_refinancing_flag,report_covenant_count,report_covenant_flag,report_impairment_count,report_impairment_flag,report_litigation_count,report_litigation_flag,report_going_concern_count,report_going_concern_flag,report_dividend_pressure_count,report_dividend_pressure_flag,report_tax_pressure_count,report_tax_pressure_flag,report_capex_pressure_count,report_capex_pressure_flag,report_demand_pressure_count,report_demand_pressure_flag,report_auditor_emphasis_count,report_auditor_emphasis_flag,report_related_party_count,report_related_party_flag,report_text_risk_terms_total,report_text_risk_density,report_net_debt,report_net_debt_to_ebitda,report_interest_coverage,report_ebitda_margin,report_net_margin,report_operating_cf_margin,report_free_cf_margin,report_capex_intensity,report_equity_ratio,report_debt_to_assets,report_short_debt_share,report_financial_pressure,report_extraction_quality,report_revenue_missing,report_ebitda_missing,report_net_profit_missing,report_operating_cash_flow_missing,report_free_cash_flow_missing,report_capex_missing,report_total_debt_missing,report_short_term_debt_missing,report_long_term_debt_missing,report_cash_and_equivalents_missing,report_interest_expense_missing,report_total_assets_missing,report_total_equity_missing,report_dividends_missing,report_provisions_missing,report_cet1_ratio_missing,report_document_available,report_revenue_yoy_change,report_ebitda_yoy_change,report_net_profit_yoy_change,report_operating_cash_flow_yoy_change,report_free_cash_flow_yoy_change,report_total_debt_yoy_change,report_net_debt_yoy_change,report_cash_and_equivalents_yoy_change
VTBR,Банк ВТБ (ПАО),2025-12-31,2025-08-29,ifrs,IFRS,,https://www.vtb.com/media-files/vtb.com/sitepages/ir/financial-results/ifrs-financial-results/eng-vtb-group-ifrs-as-of-31-jule-2025.xlsx,issuer_ir_auto,VTBR\VTBR_20251231_2025-08-29_ifrs_95dffca60d.xlsx,,,downloaded:200,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,.xlsx,parsed_file,,95dffca60d214ef5a396d8f3f6bf70a4a160bbce04e60bd62685b216b4a5bb6f,39.6,,23.3,,,,,,,,,36962.1,2669.3,,81.8,,12665.0,2114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0014191106906338694,,,,,0.5883838383838383,,,,0.07221721709534902,,,0.028382213812677387,0.39842,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.999999999998921,,0.7651515151515152,,,,,
VTBR,Банк ВТБ (ПАО),2025-12-31,,ifrs,IFRS,,https://www.vtb.com/media-files/vtb.com/sitepages/ir/financial-results/ifrs-financial-results/eng-vtb-group-ifrs-as-of-30-november-2025.xlsx,issuer_ir_auto,VTBR\VTBR_20251231_unknown_ifrs_b9aba33b7c.xlsx,,,downloaded:200,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,.xlsx,parsed_file,,b9aba33b7cbc92a0230ebd7e5e4f85015dc76dc8d1e29ce2e5ab42adbe9ef0db,54.5,,30.0,,,,,,,,,36379.5,2816.2,,103.5,,12291.0,2108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0014231499051233396,,,,,0.5504587155963303,,,,0.07741172913316566,,,0.028462998102466792,0.39824000000000004,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.3762626262626262,,0.2875536480686695,,,,,
VTBR,Банк ВТБ (ПАО),2025-12-31,,ifrs,IFRS,,https://www.vtb.com/media-files/vtb.com/sitepages/ir/financial-results/ifrs-financial-results/eng-vtb-group-ifrs-as-of-31-october-2025_.xlsx,issuer_ir_auto,VTBR\VTBR_20251231_unknown_ifrs_1cf483a8cc.xlsx,,,downloaded:200,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,.xlsx,parsed_file,,1cf483a8ccfc73750504370ae4060ec7773affba4d124a7a2d210d789ce47d58,48.3,,26.4,,,,,,,,,35807.2,2846.8,,77.7,,12281.0,2108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0014231499051233396,,,,,0.546583850931677,,,,0.07950356352912265,,,0.028462998102466792,0.39824000000000004,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.1137614678899083,,-0.12000000000000005,,,,,
VTBR,Банк ВТБ (ПАО),2025-12-31,,ifrs,IFRS,,https://www.vtb.com/media-files/vtb.com/sitepages/ir/financial-results/ifrs-financial-results/eng-vtb-group-ifrs-as-of-31-august-2025.xlsx,issuer_ir_auto,VTBR\VTBR_20251231_unknown_ifrs_ce0e5bc343.xlsx,,,downloaded:200,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,.xlsx,parsed_file,,ce0e5bc343154fafaad312eeea8cdcf3662bf32e36dc20573e4d676b02de38e4,35.3,,23.9,,,,,,,,,36313.0,2695.0,,68.2,,12245.0,2099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0014292520247737017,,,,,0.6770538243626062,,,,0.07421584556494919,,,0.028585040495474036,0.39797000000000005,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.2691511387163561,,-0.0946969696969697,,,,,
VTBR,Банк ВТБ (ПАО),2025-12-31,,ifrs,IFRS,,https://www.vtb.com/media-files/vtb.com/sitepages/ir/ifrs-financial-results/eng-vtb-group-ifrs-as-of-31-december-2025.pdf,issuer_ir_auto,VTBR\VTBR_20251231_unknown_ifrs_8191c83186.pdf,,,downloaded:200,application/pdf,.pdf,parsed_file,,8191c83186d93e34b9dab55baa115a8a60e8a9b93a7c1e310696f75938fb5a3d,99109.0,,50415526.0,,,4.2647440748215435e+19,57264261.0,,,-54.1,3.0,-10.8,25.0,-14.0,-243.2,,308874.0,50349.0,14.0,1.0,41.0,1.0,19.0,1.0,1.0,1.0,24.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,115.0,0.0022840572801843136,57264315.1,,,,508.68766711398564,,,430308455823542.1,-2.314814814814815,-5302246.388888889,,0.045681145603686274,0.7600000000000001,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2806.620396600567,,2109435.2343096235,,,,,
VTBR,Банк ВТБ (ПАО),,2025-08-05,ifrs_9m,IFRS,,https://www.vtb.ru/-/media/Files/aktsioneram-i-investoram/raskrytie-informatsii/ustav-i-vnutrennie-dokumenty/ENG/ifrs-financial-results-disclosure/report_9m2017_eng_.pdf,issuer_ir_auto,VTBR\VTBR_unknown_2025-08-05_ifrs_9m_2f1df78761.pdf,,,downloaded:200,application/pdf,.pdf,parsed_file,,2f1df787612c74fec55c6793ad4d7805148263e715f245798fd1479e2d037da2,502913680724.0,30.0,175187754264.0,2437678.0,,14.0,33203996.0,,,9.9,4.0,81156.0,1.0,2655.0,-42.4,12.9,158955.0,27112.0,5.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,57.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,98.0,0.003614635585718501,33203986.1,1106799.5366666666,7.5,5.965238399721335e-11,0.34834557296551927,4.847110137251968e-06,4.847082299472769e-06,2.783777919869956e-11,1.2321947853516685e-05,409.13790724037653,,0.445820911708501,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5074348.259138928,,3473.8770500579526,,,-0.42016197502313,-0.42016269570296494,1.1829944547134934
YNDX,Yandex NV,2022-03-31,2022-04-27,ifrs_q,IFRS,,https://ir-docs.s3.yandex.net/financials/2022/Release_1Q2022.pdf,issuer_ir_auto,YNDX\YNDX_20220331_2022-04-27_ifrs_q_237d17a78e.pdf,,,downloaded:200,application/pdf,.pdf,parsed_file,,237d17a78ea50741b2fc07f34729ebd71c9b66d4ab83ec16703a03c155ab0ff2,7313610601045.0,110211271.0,-3220.0,,,18000000000.0,-2940.0,,,79275860471023.3,-4.0,5154965111706079.0,2581762343872787.5,12022.0,12022.0,,49009.0,8167.0,2.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0012244398187829068,-79275860473963.3,-719308.1048304334,27552817.75,1.5069338116559356e-05,-4.4027501266473123e-10,,,0.0024611646670699263,0.5008302263792299,-5.703239374644347e-13,,-0.0630111963655564,0.9950000000000001,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,
YNDX,Yandex NV,2022-03-31,2022-07-26,ifrs_q,IFRS,,https://ir-docs.s3.yandex.net/financials/2022/Letter_to_Shareholders_2Q2022.pdf,issuer_ir_auto,YNDX\YNDX_20220331_2022-07-26_ifrs_q_ea32d69d1d.pdf,,,downloaded:200,application/pdf,.pdf,parsed_file,,ea32d69d1d6574052672f678d7cd328f9458a44a4b033fea5f8057f0386bdcc6,44.7,4.4,,,,,,,,,,,,,,,27505.0,4445.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0006749156355455568,,,,0.09843400447427293,,,,,,,,0.013498312710911137,0.30335,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.9999999999938881,-0.9999999600766785,,,,,,
YNDX,Yandex NV,2022-03-31,2022-07-28,ifrs_q,IFRS,,https://ir-docs.s3.yandex.net/events/2022/Supplementary_slides_2Q2022.pdf,issuer_ir_auto,YNDX\YNDX_20220331_2022-07-28_ifrs_q_de3caac67a.pdf,,,downloaded:200,application/pdf,.pdf,parsed_file,,de3caac67a4dbd8715e1f1bcfc88feed3b5f36184ea404a3339d688a5a9abbc3,1.0,53.3,,,,2.0,,,,,,,,,,,22698.0,4362.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0004585052728106373,,,,53.3,,,,2.0,,,,0.009170105456212746,0.35585999999999995,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.9776286353467561,11.113636363636362,,,,,,
YNDX,Yandex NV,2022-06-30,2022-07-26,ifrs_q,IFRS,,https://ir-docs.s3.yandex.net/financials/2022/Release_2Q2022.pdf,issuer_ir_auto,YNDX\YNDX_20220630_2022-07-26_ifrs_q_1454391b9d.pdf,,,downloaded:200,application/pdf,.pdf,parsed_file,,1454391b9d76f5bffb95cddaffa80c78102c324c1e333551404adfe21853bca0,8140211774845.0,578025694345.0,-4664.0,22022.0,,7700000000.0,-2940.0,,,79275755921477.6,-4.0,5154964824219430.0,2581762641195163.0,22022.0,22022.0,,54832.0,9482.0,6.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0026365745623286225,-79275755924417.6,-137.14919025226087,144506423586.25,0.07100868015881642,-5.729580665717765e-10,2.705335021879001e-09,-0.0009459186309863072,0.000945921336321329,0.500830311986871,-5.703239692707656e-13,,-0.03453202909429695,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8140211774844.0,10844759742.80863,,,,,,
YNDX,Yandex NV,2022-06-30,2022-11-03,ifrs_q,IFRS,,https://yastatic.net/s3/ir-docs/financials/2022/Letter_to_Shareholders_3Q2022.pdf,issuer_ir_auto,YNDX\YNDX_20220630_2022-11-03_ifrs_q_96c3fc298a.pdf,,,downloaded:200,application/pdf,.pdf,parsed_file,,96c3fc298aefcabbb3a4e71967feda114000f1cb2d59d4d7f8613ebe1a362b4a,45.8,20000000000.0,,,,,,,,,,,,,,,26122.0,4213.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.00047472110135295516,,,,436681222.7074236,,,,,,,,0.009494422027059104,0.29639000000000004,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.9999999999943736,-0.9653994620037378,,,,,,
YNDX,Yandex NV,2023-03-31,2022-04-27,ifrs_q,IFRS,,https://ir-docs.s3.yandex.net/events/2022/Supplementary%20Slides_1Q2022.pdf,issuer_ir_auto,YNDX\YNDX_20230331_2022-04-27_ifrs_q_df4523d08f.pdf,,,downloaded:200,application/pdf,.pdf,parsed_file,,df4523d08f906c8370a3aed548835a15d8d32fefb0f91193c43ab9d53c5092cb,1.0,53.3,,,,45.0,,,,,,,,,,,21719.0,4185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00023894862604540023,,,,53.3,,,,45.0,,,,0.0047789725209080045,0.35055000000000003,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.9781659388646288,-0.999999997335,,,,,,
YNDX,Yandex NV,2023-03-31,2022-11-03,ifrs_q,IFRS,,https://yastatic.net/s3/ir-docs/financials/2022/Release_3Q2022.pdf,issuer_ir_auto,YNDX\YNDX_20230331_2022-11-03_ifrs_q_4c0a8105f4.pdf,,,downloaded:200,application/pdf,.pdf,parsed_file,,4c0a8105f43d65ffdd99e2f3860f93c669db04a3328ace42de6dd65bc2f64cc4,9130513316346.0,562220003256.0,-3908.0,32022.0,,32022.0,-2940.0,,,79275998661739.4,-4.0,5154965630939808.0,2581763069825347.0,32022.0,32022.0,,60334.0,10330.0,3.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.002032913843175218,-79275998664679.4,-141.0052972245138,140555000814.0,0.06157594691302619,-4.2801536612445006e-10,3.5071412625478865e-09,0.0,3.5071412625478865e-09,0.5008303167590009,-5.703238800185764e-13,,-0.0468417231350727,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9130513316345.0,10548217696.110693,,,,,,
YNDX,Yandex NV,2023-03-31,2023-02-15,ifrs_q,IFRS,,https://yastatic.net/s3/ir-docs/financials/2022/Letter%20to%20shareholders%204Q22%20and%20FY22.pdf,issuer_ir_auto,YNDX\YNDX_20230331_2023-02-15_ifrs_q_993f292427.pdf,,,downloaded:200,application/pdf,.pdf,parsed_file,,993f292427a70d8ac1a321a654d0ea62053626a00dab7b018f281fa808da1980,49.0,17200000000.0,700000000.0,,,,,,,,,,,,,,23408.0,3812.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0005246589716684155,,,,351020408.1632653,14285714.285714285,,,,,,,0.010493179433368312,0.33936,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.9999999999946334,-0.9694069938807065,179120.75435005117,,,,,
YNDX,Yandex NV,2023-03-31,2023-04-27,annual_report,,,https://yastatic.net/s3/ir-docs/financials/2023/Letter_to_shareholders_1Q23_FINAL.pdf,issuer_ir_auto,YNDX\YNDX_20230331_2023-04-27_annual_report_dc53309a2e.pdf,,,downloaded:200,application/pdf,.pdf,parsed_file,,dc53309a2ede177b58c2c79ce90ce3874dcf363789e07765a0e63344232de91f,54.0,12800000000.0,2600000000.0,,,,,,,,,,,,,,20310.0,3353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,237037037.03703704,48148148.14814815,,,,,,,0.0,0.32559,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10204081632653061,-0.2558139534883721,2.7142857142857144,,,,,
YNDX,Yandex NV,2023-03-31,2023-04-27,ifrs_q,IFRS,,https://yastatic.net/s3/ir-docs/events/2022/Supplementary_slides_4Q22.pdf,issuer_ir_auto,YNDX\YNDX_20230331_2023-04-27_ifrs_q_e10e052379.pdf,,,downloaded:200,application/pdf,.pdf,parsed_file,,e10e0523794f4165bf3317c24eae159fb97a14f8af49d2ee2c355836ac883bfb,1.0,57.4,,,,2.0,,,,,,,,,,,23213.0,4338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,57.4,,,,2.0,,,,0.0,0.35514,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.9814814814814815,-0.999999995515625,,,,,,
YNDX,Yandex NV,2023-06-30,2022-12-20,ifrs_q,IFRS,,https://yastatic.net/s3/ir-docs/events/2022/Supplementary_slides_3Q2022.pdf,issuer_ir_auto,YNDX\YNDX_20230630_2022-12-20_ifrs_q_030c829380.pdf,,,downloaded:200,application/pdf,.pdf,parsed_file,,030c8293802bf3eafafad36f051b43c61d8260fcfb96fbda56d429427f4456da,1.0,64.4,,,,57.0,,,,,,,,,,,24560.0,4677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00021381227282446012,,,,64.4,,,,57.0,,,,0.004276245456489202,0.36531,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.12195121951219524,,,,,,
YNDX,Yandex NV,2024-03-31,2022-04-27,ifrs_q,IFRS,,https://ir-docs.s3.yandex.net/financials/2022/Letter%20to%20Shareholders_1Q2022.pdf,issuer_ir_auto,YNDX\YNDX_20240331_2022-04-27_ifrs_q_185ed2d228.pdf,,,downloaded:200,application/pdf,.pdf,parsed_file,,185ed2d228d38aa32fa47f77ead190823179b0e8af19c98b5358127f9992eab0,45.0,12022.0,12022.0,,,,,,,,,,,,,,23045.0,3732.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0002679528403001072,,,,267.15555555555557,267.15555555555557,,,,,,,0.005359056806002144,0.33696,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0,185.67701863354037,,,,,,
YNDX,Yandex NV,2024-03-31,2024-03-14,annual_report,,,https://yastatic.net/s3/ir-docs/prospectus/other/%D0%93%D0%BE%D0%B4%D0%BE%D0%B2%D0%BE%D0%B8%CC%86%20%D0%BE%D1%82%D1%87%D0%B5%D1%82%20Yandex%20N.V.%20%D0%B7%D0%B0%202022%2011.03.2024.pdf,issuer_ir_auto,YNDX\YNDX_20240331_2024-03-14_annual_report_d0ad61733e.pdf,,,downloaded:200,application/pdf,.pdf,parsed_file,,d0ad61733e4cb44f66bb805dba4f7e4a8b42ac7e3919f8575d95a68c91227c52,14.0,202020212022.0,16.0,,,11.9,8877551191727.8,,1.5446063006654992e+25,23660511.0,3396000000.0,1.0,2581763163084497.0,89.0,5.0,,684726.0,110731.0,41.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,28.0,1.0,11.0,1.0,0.0,0.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,115.0,0.0010385528894347564,8877527531216.8,43.94375910391599,59.48769494169611,14430015144.428572,1.1428571428571428,,,0.85,2581763163084497.0,8877551191727.8,,0.37407751541107237,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.6888888888888889,16804208.95025786,-0.9986691066378306,,,,,
YNDX,Yandex NV,2024-03-31,2024-03-14,annual_report,,,https://yastatic.net/s3/ir-docs/prospectus/other/%D0%93%D0%BE%D0%B4%D0%BE%D0%B2%D0%BE%D0%B8%CC%86%20%D0%BE%D1%82%D1%87%D0%B5%D1%82%20Yandex%20N.V.%20%D0%B7%D0%B0%202021%2011.03.2024.pdf,issuer_ir_auto,YNDX\YNDX_20240331_2024-03-14_annual_report_da747b8582.pdf,,,downloaded:200,application/pdf,.pdf,parsed_file,,da747b8582f872b8daca0eb641085099b5e33c87ba09a6bef7e675aff9e8904d,16.0,24.0,28.0,,,4008000000.0,2941000000.0,,,5282.0,2373000000.0,5156125154966939.0,3248412581763475.0,0.01,19.0,,681308.0,110200.0,25.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,39.0,1.0,11.0,1.0,9.0,1.0,2.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,120.0,0.001088929219600726,2940994718.0,122541446.58333333,1.011378002528445e-08,1.5,1.75,,,250500000.0,0.6300104214177679,5.70389568059051e-07,,0.5717785823692585,0.9950000000000001,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,-0.9999999998812,0.75,,,-0.9996687149489218,-0.9996687146609619,-0.9997767588366963
YNDX,Yandex NV,2025-03-31,,ifrs_q,IFRS,,https://yastatic.net/s3/ir-docs/docs/2025/q4/fc756ee95baa6fa171ee77ac733d52be/4Q25_YDEX_Press_Release_ENG_short_6ee9.pdf,issuer_ir_auto,YNDX\YNDX_20250331_unknown_ifrs_q_be79ecd1bf.pdf,,,downloaded:200,application/pdf,.pdf,parsed_file,,be79ecd1bff743676cb1619804b81f5f0318c11cc7eeb97debcc73ec38191365,436000000000.0,2.0,70.0,,,,269.7,,,25022116.0,-4.0,35122938.0,35122938.0,110.0,475314.0,,21015.0,3785.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0018494055482166448,-25021846.3,-12510923.15,0.5,4.587155963302753e-12,1.6055045871559632e-10,,,,1.0,7.67874259266124e-06,,0.08282144429766623,0.9035500000000001,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27249999999.0,-0.9166666666666666,1.5,,,-0.9999999082964979,-1.0085079534984736,4736.242711094283
YNDX,Yandex NV,2025-03-31,,ifrs_q,IFRS,,https://yastatic.net/s3/ir-docs/docs/2026/847f189a3b090d07d2c9125d942f2de2/1Q25_Press_Release_ENG_short_942f.pdf,issuer_ir_auto,YNDX\YNDX_20250331_unknown_ifrs_q_c2c428beb7.pdf,,,downloaded:200,application/pdf,.pdf,parsed_file,,c2c428beb780ca0636f233f7600543458f6959c4fdab8a22e6459e0db8f22526,50.0,50.0,2.7,,,10.0,250.0,,,24512502.0,-4.0,38603512.0,38603512.0,110.0,339475.0,,20095.0,3383.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.002069169376293231,-24512252.0,-490245.04,12.5,1.0,0.054000000000000006,,,0.2,1.0,6.476094713869557e-06,,-0.03130179765932056,0.94649,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.9999999998853211,24.0,-0.9614285714285714,,,-0.07304412309974041,0.020365975151881606,-0.020366542941452275
YNDX,Yandex NV,2025-12-31,2022-02-15,ifrs_q,IFRS,,https://ir-docs.s3.yandex.net/financials/2021/Release_4Q2021.pdf,issuer_ir_auto,YNDX\YNDX_20251231_2022-02-15_ifrs_q_9e22ae0cf5.pdf,,,downloaded:200,application/pdf,.pdf,parsed_file,,9e22ae0cf5dd6154a8e09e2e609b9f700ffe50d15ac14a5a458c6a588841c158,7159911032854.0,137689720.0,-95.0,,,18900000000.0,397294139.6,,,132398792751067.1,50.0,5156125154966939.0,3248412581763475.0,,42021.0,,66377.0,11551.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0006925807289412172,-132398395456927.5,-961570.6637861382,2753794.4,1.923064677315072e-05,-1.3268321291156073e-11,,,0.0026396976042405242,0.6300104214177679,7.705285028182126e-08,,-0.07364831279413879,0.9400000000000001,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,143198220656.08,2753793.4,-36.18518518518518,,,1589175.5584,-5401314.0426540775,5401275.163121459
