date,cbr_key_rate,usd_rub,ofz_slope_10y_2y,imoex_realized_vol_20d,average_market_correlation_60d
2023-06-23,7.5,83.6077,2.710000000000001,0.008403945515006294,0.34105846934183265
2023-06-26,7.5,84.0793,2.710000000000001,0.008842302709617396,0.3415864863936757
2023-06-27,7.5,84.6642,2.710000000000001,0.007995231892015592,0.34509529705425207
2023-06-28,7.5,85.0504,2.710000000000001,0.007385417954452465,0.34034833587256863
2023-06-29,7.5,85.6192,2.710000000000001,0.007336420920810467,0.3451484976110995
2023-06-30,7.5,87.0341,2.5299999999999994,0.007340603254474294,0.34727334769620444
2023-07-03,7.5,88.3844,2.5299999999999994,0.0073475794474452925,0.3450991732606769
2023-07-04,7.5,89.3255,2.5299999999999994,0.0069393101206424055,0.34645415829871995
2023-07-05,7.5,89.545,2.5299999999999994,0.006795587235228355,0.34914510708781193
2023-07-06,7.5,90.338,2.5299999999999994,0.0067997934367946735,0.3430620078999669
2023-07-07,7.5,92.5695,2.5299999999999994,0.006778295426713923,0.33522770821997333
2023-07-10,7.5,91.6879,2.5299999999999994,0.0068847119639268714,0.332456135535612
2023-07-11,7.5,91.4931,2.5299999999999994,0.005842698625954209,0.33206879326469435
2023-07-12,7.5,90.5045,2.5299999999999994,0.006331514382703126,0.3348466251640328
2023-07-13,7.5,90.6253,2.5299999999999994,0.00598424815060647,0.3281917836008067
2023-07-14,7.5,90.1757,2.5299999999999994,0.006054439499915703,0.32987865682838546
2023-07-17,7.5,90.119,2.5299999999999994,0.006055333776092137,0.3272286931818933
2023-07-18,7.5,90.4217,2.5299999999999994,0.006349805765113546,0.3307206633514209
2023-07-19,7.5,90.6906,2.5299999999999994,0.006464848383902274,0.3331408862889019
2023-07-20,7.5,91.2046,2.5299999999999994,0.006884173756936499,0.3473214501080914
2023-07-21,7.5,90.8545,2.5299999999999994,0.006536955240695902,0.3480327270951998
2023-07-24,8.5,90.3846,2.5299999999999994,0.00538225536186035,0.34911067375907023
2023-07-25,8.5,90.489,2.5299999999999994,0.005748838868664178,0.35399662697463413
2023-07-26,8.5,90.0945,2.5299999999999994,0.005849362638474221,0.3513258964939928
2023-07-27,8.5,90.0468,2.5299999999999994,0.005855772585240869,0.33790162692004083
2023-07-28,8.5,90.0225,2.5299999999999994,0.0058645515051254996,0.2987092902359635
2023-07-31,8.5,90.9783,1.7699999999999996,0.006974163208659593,0.3104213939380372
2023-08-01,8.5,91.5923,1.7699999999999996,0.006984954030856572,0.29914279911070474
2023-08-02,8.5,91.7755,1.7699999999999996,0.0068436701927603785,0.2963330144088185
2023-08-03,8.5,92.841,1.7699999999999996,0.0070834097985106375,0.2780404929591235
2023-08-04,8.5,93.7792,1.7699999999999996,0.008774585073000728,0.30029902152866006
2023-08-07,8.5,94.8076,1.7699999999999996,0.008856998559767786,0.3015871985983056
2023-08-08,8.5,96.5668,1.7699999999999996,0.008872291429974826,0.2839651274491111
2023-08-09,8.5,96.0755,1.7699999999999996,0.00862418771533311,0.2837803406025263
2023-08-10,8.5,97.3999,1.7699999999999996,0.008875184649730037,0.2886203944183593
2023-08-11,8.5,97.2794,1.7699999999999996,0.00888194602291165,0.2821135696115978
2023-08-14,8.5,98.2066,1.7699999999999996,0.009272127478224609,0.30128719575675533
2023-08-15,12.0,101.0399,1.7699999999999996,0.009204044790272347,0.301918105694613
2023-08-16,12.0,97.4217,1.7699999999999996,0.010562873216613767,0.3341931302132575
2023-08-17,12.0,96.7045,1.7699999999999996,0.010263046600816724,0.34389316051660745
2023-08-18,12.0,93.746,1.7699999999999996,0.01077113764628933,0.35328654292824224
2023-08-21,12.0,93.4047,1.7699999999999996,0.010851826839624325,0.3489968499721275
2023-08-22,12.0,94.1424,1.7699999999999996,0.010673988582313314,0.3478513876986203
2023-08-23,12.0,94.1185,1.7699999999999996,0.010807112531178279,0.3740176674475208
2023-08-24,12.0,94.4421,1.7699999999999996,0.010857131208613738,0.384339506300249
2023-08-25,12.0,94.4007,1.7699999999999996,0.010845278719208505,0.3876175517827701
2023-08-28,12.0,94.7117,1.7699999999999996,0.010207528687473407,0.4019093993624204
2023-08-29,12.0,95.4717,1.7699999999999996,0.010163590464442344,0.390529816886394
2023-08-30,12.0,95.707,1.7699999999999996,0.010154837318407833,0.3899833217027696
2023-08-31,12.0,95.9283,0.7599999999999998,0.009816318315202128,0.3922082631375789
2023-09-01,12.0,96.3344,0.7599999999999998,0.008755986326622216,0.3944486357844137
2023-09-04,12.0,96.3411,0.7599999999999998,0.008916195211675877,0.39723003791333455
2023-09-05,12.0,96.6199,0.7599999999999998,0.008952037226744572,0.38863895602426635
2023-09-06,12.0,97.5383,0.7599999999999998,0.009146135219334404,0.39019274766303996
2023-09-07,12.0,97.8439,0.7599999999999998,0.010252591180454433,0.42459001811625646
2023-09-08,12.0,98.1961,0.7599999999999998,0.010420960967492485,0.44207405476977946
2023-09-11,12.0,97.9241,0.7599999999999998,0.010376793893701969,0.45936846861037023
2023-09-12,12.0,96.5083,0.7599999999999998,0.010761514766184428,0.47980987644728534
2023-09-13,12.0,94.7035,0.7599999999999998,0.009587166190994792,0.4904501498384017
2023-09-14,12.0,95.9794,0.7599999999999998,0.009630326344170152,0.4850308216032221
2023-09-15,12.0,96.1609,0.7599999999999998,0.008928173574448448,0.466723228267109
2023-09-18,13.0,96.6338,0.7599999999999998,0.008794060742411427,0.4699634071010378
2023-09-19,13.0,96.6472,0.7599999999999998,0.00930896043457273,0.5022376958802176
2023-09-20,13.0,96.2236,0.7599999999999998,0.009294495183911013,0.5076715343313383
2023-09-21,13.0,96.6172,0.7599999999999998,0.009860275265187322,0.5170970621199108
2023-09-22,13.0,96.0762,0.7599999999999998,0.010044938932623577,0.5172646926129808
2023-09-25,13.0,96.0419,0.7599999999999998,0.009425457151613168,0.5246905919839421
2023-09-26,13.0,96.1456,0.7599999999999998,0.009369661460335816,0.524842488595863
2023-09-27,13.0,96.2378,0.7599999999999998,0.009505880026410988,0.5231034403858942
2023-09-28,13.0,96.5,0.7599999999999998,0.010007179007476918,0.5217024551063665
2023-09-29,13.0,97.0018,-0.46000000000000085,0.010236362452110523,0.5174378949575276
2023-10-02,13.0,97.4147,-0.46000000000000085,0.009767608800566154,0.5178997379004789
2023-10-03,13.0,98.4785,-0.46000000000000085,0.009852293153576849,0.5161470769795525
2023-10-04,13.0,99.2677,-0.46000000000000085,0.00981304963131785,0.5178234575128869
2023-10-05,13.0,99.4555,-0.46000000000000085,0.008358377183338069,0.5159020682608306
2023-10-06,13.0,99.6762,-0.46000000000000085,0.008216890128295592,0.5128956828562793
2023-10-09,13.0,100.4911,-0.46000000000000085,0.008308368424611225,0.5121340882009389
2023-10-10,13.0,101.3598,-0.46000000000000085,0.007717552125752827,0.5084782740072538
2023-10-11,13.0,99.9349,-0.46000000000000085,0.007675140341679406,0.5137227496555785
2023-10-12,13.0,99.9808,-0.46000000000000085,0.007789648063659109,0.509730868888225
